0.05003698,-0.11119309,-0.1123329,0.09155852,0.04400521,0.029431414,-0.15839939,0.053049315,0.064698696,0.06406847,-0.022057777,0.070808046,0.115803115,-0.017127331,-0.026953489,0.14292498,0.15370433,-0.14004435,0.11881085,-0.070449546,-0.067516565,-0.023756683,-0.07673434,0.07597616,-0.07259199,-0.1246594,-0.028549753,0.03937215,0.10053482,-0.12347894,-0.23738785,0.08106268,0.040716548,-0.0853629,0.13112256,0.047478884,0.015412623,-0.059798855,0.033871125,-0.025088366,-0.1123751,-0.09258108,-0.054213624,0.0028734002,0.052425362,0.019193543,-0.034406643,-0.09853926,0.011966377,0.058629286,-0.055820506,-0.07309643,-0.14543608,-0.027708186,0.04558099,0.011263513,-0.07335668,0.115717545,-0.090803094,0.039034937,-0.016939804,-0.0508706,-0.04053976,0.039414253,0.033053212,0.06323972,-0.008093531,0.017190224,0.050821483,0.16815042,0.105815284,0.039945,-0.10666357,-0.0066828695,0.13182527,-0.0376804,-0.049047243,0.044906545,0.020125618,0.11373213,-0.13870813,0.10851023,-0.15993097,0.051299892,0.06080423,0.20873334,-0.09498401,-0.022115538,-0.0044399635,-0.002556436,0.041754484,0.089084834,0.057826195,0.13689627,0.10259456,-0.0149664,-0.03947464,-0.010140438,0.02150067,-0.08493401,0.013381633,-0.072223336,0.019520452,-0.05277505,-0.008408167,0.028955225,0.0068700598,-0.098211154,-0.0038678446,0.09226202,-0.048871305,-0.015137988,0.1267871,0.2987274,0.0650282,0.13349879,-0.034616485,0.064835444,0.012884292,0.032942556,-0.28795028,-0.043821894,-0.060510892,-0.10354039,0.072815776,0.06931127,-0.008320123,0.1123591,0.0
-0.01520797,-0.10514531,-0.13539274,-0.006579403,0.08312498,0.042578608,-0.10431078,0.0060624685,0.08670327,0.073418915,-0.029227994,0.010107717,0.04266673,-0.07752305,-0.0059822057,0.17128551,0.11360509,-0.13907632,0.10032659,0.0272257,-0.0034358895,0.027757494,-0.09676817,0.04155022,-0.07300665,-0.09877073,-0.01968923,-0.0070123095,0.044265427,-0.010749194,-0.27024156,0.058215294,0.06521147,-0.05077633,0.17158332,0.021873785,-0.00059391424,-0.07438433,0.018592583,-0.09589742,-0.08621048,-0.14661326,-0.10869974,0.04270311,0.0994574,0.07520944,-0.10034361,-0.061998725,0.021505432,0.030950924,-0.089631714,-0.08290411,-0.2044748,-0.06283839,-0.0019160258,0.014347779,-0.10837238,0.12900671,-0.030473772,0.09337238,-0.05626187,-0.024323927,-0.03561095,-0.018477423,0.081292346,0.06371323,0.03677467,0.008208851,0.03198154,0.073657,0.10184517,0.014823793,-0.028852489,-0.018225985,0.15091293,-0.021700496,-0.08842795,0.10585966,-0.011025308,0.07709842,-0.15221226,0.16889034,-0.2391893,0.013236006,0.10974291,0.10466817,-0.11282044,-0.03410747,-0.051080953,0.036521118,0.020878958,0.08471501,0.07277704,0.1539253,0.13408515,-0.023958629,0.036072254,0.054414067,0.065948635,-0.07964239,0.06925223,-0.120526515,0.02869385,-0.022802701,0.01567846,0.057105586,-0.0414296,-0.019766927,-0.03257027,0.07092396,-0.08152307,0.001906,0.07488397,0.22783147,0.09210943,0.09626856,-0.0647661,0.0818509,0.021457702,0.012717788,-0.21935429,-0.05610933,-0.08461581,-0.08103984,0.039050426,-0.011480994,-0.00828317,0.17309643,0.0
0.0299267,0.0045716697,-0.10182703,0.11166811,0.102652326,0.065513395,-0.10048372,0.03724325,0.08136872,0.020602312,-0.037760418,0.060341954,0.11478323,-0.09406396,0.060040154,0.1492473,0.096993916,-0.09874788,0.05702807,-0.07434976,0.02758259,0.0057818904,-0.046052575,0.13022713,-0.05565867,-0.16933283,-0.102532394,0.034546603,0.062809624,-0.029923117,-0.2573516,0.089473166,0.08673102,-0.1876051,0.09075063,-0.0005713493,-0.012535908,-0.078669116,0.067317426,-0.042402986,-0.10778978,-0.1004824,-0.054463517,0.034184296,0.013871092,0.056679025,-0.052989203,-0.008260708,0.08872178,0.007852255,-0.060989954,-0.10556274,-0.19687663,0.012010524,-0.010621358,0.13511351,-0.104422264,0.09664798,-0.053372305,0.095716454,-0.04590038,-0.039562084,-0.0010086953,0.08783388,0.028464144,-0.037562888,-0.021195881,-0.02092909,0.07253009,0.13456659,0.11388026,0.03664096,-0.0703125,-0.13414295,0.23500106,-0.05865728,-0.0664348,0.001225199,0.001315027,0.03993482,-0.17369276,0.112104036,-0.15617421,0.047994874,0.13093604,0.09267855,-0.06940968,-0.018639069,-0.0370732,0.06721607,0.07219036,0.06547961,0.033145122,0.038094454,0.13927034,-0.00062329986,-0.02112013,0.058866836,0.0050610024,-0.032052584,0.09532086,-0.070061915,0.017229948,-0.031749252,0.013630694,0.022167219,-0.05783336,-0.044740047,-0.057236157,0.04923089,-0.031494495,-0.073862664,0.11302793,0.25477928,0.06326207,0.084740646,0.0034628164,0.11848982,-0.007233867,-0.024528703,-0.19157442,0.027615229,-0.03593079,-0.04048266,0.11870551,0.105414964,-0.026829187,0.16024093,0.0
0.04694236,0.062859215,-0.09162771,0.019025601,0.24682917,-0.10887816,-0.07025895,-0.008931413,0.060536843,0.06246322,-0.024974214,-0.06723242,0.14630063,0.06012403,0.052352104,-0.07467334,0.14731033,0.03495272,-0.16368142,0.024190875,-0.0027652604,-0.012297289,0.08603137,-0.1473965,0.044929918,0.16145061,-0.035042886,-0.0126103405,-0.0014211878,-0.040076755,0.02377785,0.058065105,-0.011135243,-0.085424595,-0.06854105,-0.032707043,0.04369639,0.008835529,-0.10711146,-0.05518651,0.12909733,0.10630538,0.007895733,0.113126494,-0.012567097,0.0021120359,-0.12600696,-0.0893919,0.11341301,0.042864494,-0.07490888,-0.11129894,-0.021827796,0.106577635,-0.009134679,0.041591823,0.011535417,-0.009389259,0.03488336,0.006421077,0.065337434,0.14317654,-0.11280365,-0.059196047,-0.037785754,-0.016878122,-0.024016237,0.17279403,0.08684009,0.06917068,0.05014289,0.07878471,-0.078429595,0.06710454,-0.15429771,0.04161716,-0.091609135,0.0702915,0.012889296,0.1940818,-0.1391673,-0.13075973,0.025929278,0.01902478,-0.012725648,-0.058748093,0.012938974,-0.100739725,-0.18894337,-0.13958456,0.033851802,0.03989306,-0.050587337,0.005216043,-0.07291684,-0.032168332,-0.002050743,-0.08331002,0.057659697,-0.049832363,0.0041810623,-0.0035612308,0.19369696,-0.1176302,0.11747926,0.12320784,0.0076319803,0.10799794,0.12059439,0.11932362,-0.02415204,-0.22317538,-0.120635696,-0.06080778,0.00678383,0.08852897,0.037583623,0.05327165,0.023881074,-0.054894947,-0.00024962716,0.010226464,-0.2084216,-0.10956274,0.06810403,0.05957626,-0.12699771,-0.081112616,-1.0
0.016204396,0.049472556,-0.10889709,-0.048416186,0.068719044,-0.029431405,0.05219755,0.0040414403,0.12276321,-0.070889376,0.07266943,-0.010975534,-0.017936813,-0.16897948,0.060165904,-0.034063388,0.03580506,0.029366914,-0.04329863,0.0033996187,0.05405032,0.064192355,0.025177037,-0.013319911,-0.026108833,0.046476945,0.18751167,-0.034158684,0.0093389675,0.052463975,0.13216083,0.094074294,0.12707146,0.027988337,0.10107242,0.008855424,-0.07743061,-0.02319672,-0.091319926,0.049118124,0.094612345,0.12804434,-0.14133182,-0.10232261,0.013932175,0.1497581,0.07348532,0.029478377,0.12909584,-0.15506646,-0.040336248,-0.17173238,-0.05385243,0.069414675,-0.16949111,-0.0057255942,-0.014378842,-0.014127108,-0.03925509,0.03857592,0.018007638,0.00862498,-0.019431693,-0.11598925,0.14665447,0.0054679527,0.09228026,-0.12680325,-0.049190033,-0.1556054,-0.15118621,-0.16563071,0.13431531,-0.12123362,-0.02271724,0.05020721,0.04716671,0.031954985,0.0022887918,-0.2339935,0.05957226,-0.066844426,-0.013511885,0.0044541787,0.005412168,-0.06724737,0.14443676,0.101182744,0.095986366,0.06868003,-0.12343144,-0.045330096,0.097756825,0.021641849,0.08689503,-0.29356605,-0.01423526,0.0013410524,-0.082832746,-0.02478681,0.036581613,-0.11175719,0.07517891,-0.0040367167,0.09917935,-0.0008071698,-0.009715651,0.0929271,-0.0026262314,0.052913263,-0.103247374,-0.042638525,0.09678714,-0.09768733,0.12070181,0.033756897,-0.13857004,-0.08002163,-0.1759676,0.04840658,0.013192762,-0.053798206,0.049036615,0.0007039332,0.06730804,-0.09884345,-0.049085386,-0.08833456,-1.0
0.13436738,-0.06765569,0.007670038,0.00038970582,0.106872395,-0.044686556,-0.02214818,0.00084173435,0.044382557,-0.04363976,0.029360207,0.07445394,-0.09077234,-0.20216675,-0.024784382,-0.0058469893,0.1817567,0.061264306,-0.101024054,-0.035733297,0.034699142,-0.17416464,-0.05669826,0.05130744,-0.1504254,0.027619626,-0.028546097,-0.011586263,-0.09204412,0.047991116,-0.10955394,0.0911118,-0.036915764,-0.08567676,0.011518437,0.00021177859,-0.05136831,-0.027032906,0.092898205,-0.0020546021,0.07394061,0.09790191,-0.17657773,0.031368665,-0.13688762,0.01890516,0.17444238,-0.05893788,-0.14984733,-0.061112322,-0.045212552,0.0011638922,0.054745696,0.18130265,0.039706577,-0.044609305,-0.13442494,0.1351678,0.11205167,-0.0002512511,0.023620753,0.042660642,0.06379771,-0.1414064,-0.10048575,0.14694804,0.038206894,0.032130748,-0.16510414,0.101614475,-0.020993741,0.10741647,0.17941967,0.021897867,0.13098879,0.0047514555,0.012765876,0.100254156,-0.038454995,-0.09470191,0.17492816,-0.018373622,0.20080349,-0.09555382,-0.0693383,0.1000993,0.004878677,-0.027021272,0.032711897,-0.10862174,0.059009977,-0.0118109975,0.070176594,0.08329562,-0.11147521,-0.014890844,0.079433374,-0.036800187,-0.09723054,-0.051652223,0.10536494,0.010540683,0.06606054,0.02293325,-0.0010456413,0.042476736,0.0264315,-0.19482803,0.0666069,-0.016349992,-0.06878737,-0.051363558,-0.059959825,0.061527666,-0.036244337,0.14739992,-0.12279276,-0.05882565,-0.14148672,-0.016552238,0.10034595,-0.058853276,-0.026166406,-0.06816498,-0.10632765,-0.11332425,-0.07810196,-0.014158596,1.0
0.104640566,0.05212476,0.07740954,0.06973675,0.084153526,-0.06373993,-0.001097202,0.107366376,0.13992271,0.04653283,-0.041600436,0.1091639,-0.12228171,-0.16967633,-0.041045036,0.0031675203,0.095590636,0.09978646,-0.13837273,-0.028986799,0.0791595,-0.16963479,-0.10607068,-0.034428637,-0.051903494,0.03555224,-0.05841361,0.044994637,-0.04896641,0.19045654,-0.120648205,0.20327996,-0.104257636,-0.12322677,0.0122636305,-0.016351078,0.043052103,-0.075339906,0.07725976,0.025401693,0.07173195,0.07694538,-0.12729494,-0.033139694,-0.09391771,-0.11149647,0.108315594,-0.054625668,-0.080208145,-0.021270765,0.01924304,-0.01914096,0.020807773,0.16519125,0.07102468,-0.08349415,-0.12959936,0.038893465,0.021566376,0.03202567,-0.049892932,0.006659386,0.098619185,-0.059326,-0.07532318,0.02866915,-0.029211527,0.101999775,-0.05495048,0.05460406,0.04906576,0.18116514,0.23899342,-0.049426943,0.05425824,0.046105582,-0.011835397,0.10832348,0.022126745,-0.12800309,0.12828852,-0.072126985,0.13965695,-0.053777866,-0.10435707,0.053474113,-0.047828835,-0.09733614,0.017282078,-0.13017936,0.0030252899,-0.038248725,-0.074454814,0.073595695,-0.17096455,-0.031349923,0.0052601965,-0.04822411,-0.03034189,0.02179053,0.055425476,0.13008152,0.13658683,-0.012048753,0.032995373,0.047756582,0.07629028,-0.16843787,-0.02100071,-0.094996646,-0.08699122,0.005723138,-0.09601401,-0.022615515,0.039095446,0.111899555,-0.0143418675,0.042290367,-0.16835608,0.044671603,0.091496356,0.045544233,-0.031660363,-0.15389864,-0.09979723,-0.07380019,0.043427315,0.07780564,1.0
0.14202276,0.07411312,0.025917726,0.02907453,0.052989878,0.01059916,-0.048789226,0.035598326,0.025037056,0.00066232716,-0.1045972,0.05846473,-0.16818573,-0.19216062,-0.11424755,0.0973121,-0.01815454,0.0716411,-0.21723427,0.027851889,0.02886618,-0.21453564,-0.20110334,-0.0003407798,-0.063743584,0.10003697,-0.117110774,-0.01077367,0.11260408,0.15924984,-0.13231015,0.13919558,-0.046364307,-0.085183375,-0.026255004,-0.028755877,0.047655918,-0.004921683,-0.022290256,-0.01241348,0.078011975,-0.00065620075,-0.06031613,0.088844106,-0.12125258,-0.1814087,0.12163419,-0.00090708,-0.027678946,-0.03188491,-0.0078104907,0.041273527,0.10570439,0.083366156,0.090988934,-0.049402423,-0.043822035,0.07471642,0.015459657,-0.0030499646,0.03946221,-0.001901508,-0.058143444,-0.10978687,-0.053358912,0.10143181,-0.04305934,0.17696992,-0.08666074,0.038735274,0.07114663,0.08780626,0.18369186,0.119430855,0.015569746,0.0533721,0.014811941,0.013066151,-0.03552843,-0.043846276,0.19598524,0.05394623,0.09556531,-0.059773684,-0.09628633,-0.03316359,-0.061743096,-0.042576898,0.027874395,-0.070110835,0.0018536025,-0.014164897,0.0020266224,0.0807585,-0.23515399,0.016039107,-0.013249552,-0.0334756,-0.047862817,-0.024227241,-0.0054377276,0.12023361,0.17104976,0.055715296,0.012984475,0.08317778,0.14641483,-0.08580948,-0.06854725,-0.041866995,0.012481297,-0.0042097815,-0.0545728,0.021526556,0.05562385,0.05948517,0.012623853,-0.019322494,-0.09196505,0.11880087,0.15692455,0.081969544,-0.06447783,-0.11066766,-0.072131544,-0.14800303,0.073775165,-0.0342797,1.0
-0.050895464,0.06309982,-0.049303483,-0.05929828,-0.04727322,-0.025946753,0.17095806,0.029681915,-0.020531213,-0.095203355,0.030096041,-0.073372915,-0.033358965,0.051272906,-0.045095127,0.09297615,0.039466176,0.09267826,-0.09814282,0.11617185,0.08123889,0.06280934,0.039360765,-0.036025316,-0.022977171,-0.10251923,0.07724257,-0.19916569,0.11610697,-0.004457383,0.0042957957,-0.004301585,0.18251522,-0.023028893,-0.06833171,0.11550078,-0.00017144704,0.04633456,-0.13117388,-0.13636068,0.10824158,0.14509884,-0.07607918,-0.015930388,0.0722359,0.041025333,-0.07079857,0.0127565665,-0.022631507,0.0802326,-0.034655448,0.08098696,-0.07612479,-0.0076281796,-0.18333638,-0.07624294,-0.0063029965,0.006398126,0.024527414,0.06573477,-0.027162362,-0.0773292,-0.06338224,-0.071548566,0.0764692,0.0009909373,0.019280761,-0.020780127,-0.15882564,0.0066426876,0.057194598,-0.08354745,0.05001558,0.031155173,-0.19290608,0.10583661,0.055668715,0.014087017,-0.08703662,-0.16426913,0.11946637,0.12562186,-0.094640285,0.04262774,-0.015678432,0.0432199,0.25246546,-0.19498874,0.033396352,-0.018772854,0.06445105,0.17211275,0.029256022,-0.0075906366,0.033702273,-0.14081909,-0.13879098,0.055620406,-0.039828498,-0.057340004,0.09688865,0.012318191,0.15290862,0.056675144,0.042695872,-0.10093297,-0.07992154,0.11793501,-0.020219535,-0.04592264,-0.13261019,-0.13951394,0.060837284,-0.11076031,0.048859335,0.09405728,-0.07404736,-0.09406502,-0.036131065,-0.046793208,-0.09810686,-0.14331536,-0.080198325,-0.049055632,0.040206295,-0.0009462802,-0.06877209,-0.16280627,2.0
-0.07196197,0.042427897,0.031533543,0.059631933,-0.022665806,-0.07932079,0.13377771,0.07542636,0.03253057,-0.12915194,0.09809475,0.042056374,-0.06841747,0.018274132,0.025606377,0.11013591,0.16154167,0.06784995,0.043913983,0.1320977,0.043429155,0.102549605,0.10798864,0.028950067,-0.013941524,-0.07505857,0.18210492,-0.20057231,0.14455667,-0.15056418,-0.08751588,0.019474288,0.18303108,-0.0359375,-0.049423542,0.10653921,-0.093935736,0.06364574,-0.14918,-0.081558555,-0.014149678,0.10317684,-0.06753549,-0.01640476,0.10739478,0.062811814,-0.016496733,-0.014163208,0.018207604,0.04552968,-0.13026373,0.061862282,-0.048346844,-0.15365529,-0.08114556,-0.049969368,0.06008086,0.022252789,-0.021474348,0.0539373,-0.050099067,-0.13326621,-0.10316841,-0.068401165,0.09452917,0.032911044,0.087412365,-0.028000925,-0.099624954,0.014336259,-0.00035937017,-0.1163599,0.024416404,0.025068263,-0.05901898,0.087128125,0.09186029,0.16032271,-0.16761233,-0.042422812,0.085812114,0.09301592,-0.003601254,0.05319621,-0.11130964,0.03217331,0.11601025,-0.085443035,0.049854547,0.021348847,0.08825998,0.16848733,0.029987441,0.04319047,0.063415535,-0.086345546,-0.11836868,-0.054876365,-0.09742594,-0.07128577,0.08996271,-0.014445268,0.12017616,0.04706553,0.01174777,-0.088918276,-0.055109218,0.11927848,0.061428417,-0.03418072,-0.14535956,-0.07888175,0.07224732,-0.09945268,-0.02968061,-0.0011825745,-0.041815992,-0.14983867,-0.10890196,0.055969384,-0.08203005,-0.124023415,-0.13126084,0.018532839,0.03139925,-0.1357055,-0.04314998,-0.16405207,2.0
